gen_capacity,generator,type,var_cost
50.0,GAS-CT-NEW-33,gas_ct,10332.0
50.0,GAS-CT-NEW-34,gas_ct,10333.0
50.0,GAS-CT-NEW-35,gas_ct,10334.0
50.0,GAS-CT-NEW-36,gas_ct,10335.0
50.0,GAS-CT-NEW-37,gas_ct,10336.0
50.0,GAS-CT-NEW-38,gas_ct,10337.0
50.0,GAS-CT-NEW-39,gas_ct,10338.0
50.0,GAS-CT-NEW-40,gas_ct,10339.0
50.0,GAS-CT-NEW-41,gas_ct,10340.0
50.0,GAS-CT-NEW-42,gas_ct,10341.0
50.0,GAS-CT-NEW-43,gas_ct,10342.0
50.0,GAS-CT-NEW-44,gas_ct,10343.0
50.0,GAS-CT-NEW-45,gas_ct,10344.0
50.0,GAS-CT-NEW-46,gas_ct,10345.0
50.0,GAS-CT-NEW-47,gas_ct,10346.0
50.0,GAS-CT-NEW-48,gas_ct,10347.0
50.0,GAS-CT-NEW-49,gas_ct,10348.0
50.0,GAS-CT-NEW-50,gas_ct,10349.0
50.0,GAS-CT-NEW-51,gas_ct,10350.0
50.0,GAS-CT-NEW-52,gas_ct,10351.0
50.0,GAS-CT-NEW-53,gas_ct,10352.0
50.0,GAS-CT-NEW-54,gas_ct,10353.0
50.0,GAS-CT-NEW-55,gas_ct,10354.0
50.0,GAS-CT-NEW-56,gas_ct,10355.0
50.0,GAS-CT-NEW-57,gas_ct,10356.0
50.0,GAS-CT-NEW-58,gas_ct,10357.0
50.0,GAS-CT-NEW-59,gas_ct,10358.0
50.0,GAS-CT-NEW-60,gas_ct,10359.0
50.0,GAS-CT-NEW-61,gas_ct,10360.0
50.0,GAS-CT-NEW-62,gas_ct,10361.0
50.0,GAS-CT-NEW-63,gas_ct,10362.0
50.0,GAS-CT-NEW-64,gas_ct,10363.0
50.0,GAS-CT-NEW-65,gas_ct,10364.0
50.0,GAS-CT-NEW-66,gas_ct,10365.0
50.0,GAS-CT-NEW-67,gas_ct,10366.0
50.0,GAS-CT-NEW-68,gas_ct,10367.0
50.0,GAS-CT-NEW-69,gas_ct,10368.0
50.0,GAS-CT-NEW-70,gas_ct,10369.0
50.0,GAS-CT-NEW-71,gas_ct,10370.0
50.0,GAS-CT-NEW-72,gas_ct,10371.0
50.0,GAS-CT-NEW-73,gas_ct,10372.0
50.0,GAS-CT-NEW-74,gas_ct,10373.0
50.0,GAS-CT-NEW-75,gas_ct,10374.0
50.0,GAS-CT-NEW-76,gas_ct,10375.0
50.0,GAS-CT-NEW-77,gas_ct,10376.0
50.0,GAS-CT-NEW-78,gas_ct,10377.0
50.0,GAS-CT-NEW-79,gas_ct,10378.0
50.0,GAS-CT-NEW-80,gas_ct,10379.0
50.0,GAS-CT-NEW-81,gas_ct,10380.0
50.0,GAS-CT-NEW-82,gas_ct,10381.0
50.0,GAS-CT-NEW-83,gas_ct,10382.0
50.0,GAS-CT-NEW-84,gas_ct,10383.0
50.0,GAS-CT-NEW-85,gas_ct,10384.0
50.0,GAS-CT-NEW-86,gas_ct,10385.0
50.0,GAS-CT-NEW-87,gas_ct,10386.0
50.0,GAS-CT-NEW-88,gas_ct,10387.0
50.0,GAS-CT-NEW-89,gas_ct,10388.0
50.0,GAS-CT-NEW-90,gas_ct,10389.0
50.0,GAS-CT-NEW-91,gas_ct,10390.0
50.0,GAS-CT-NEW-92,gas_ct,10391.0
50.0,GAS-CT-NEW-93,gas_ct,10392.0
50.0,GAS-CT-NEW-94,gas_ct,10393.0
50.0,GAS-CT-NEW-95,gas_ct,10394.0
50.0,GAS-CT-NEW-96,gas_ct,10395.0
50.0,GAS-CT-NEW-97,gas_ct,10396.0
50.0,GAS-CT-NEW-98,gas_ct,10397.0
50.0,GAS-CT-NEW-99,gas_ct,10398.0
50.0,GAS-CT-NEW-100,gas_ct,10399.0
50.0,GAS-CT-NEW-101,gas_ct,10400.0
50.0,GAS-CT-NEW-102,gas_ct,10401.0
50.0,GAS-CT-NEW-103,gas_ct,10402.0
50.0,GAS-CT-NEW-104,gas_ct,10403.0
50.0,GAS-CT-NEW-105,gas_ct,10404.0
50.0,GAS-CT-NEW-106,gas_ct,10405.0
50.0,GAS-CT-NEW-107,gas_ct,10406.0
50.0,GAS-CT-NEW-108,gas_ct,10407.0
50.0,GAS-CT-NEW-109,gas_ct,10408.0
50.0,GAS-CT-NEW-110,gas_ct,10409.0
50.0,GAS-CT-NEW-111,gas_ct,10410.0
50.0,GAS-CT-NEW-112,gas_ct,10411.0
50.0,GAS-CT-NEW-113,gas_ct,10412.0
50.0,GAS-CT-NEW-114,gas_ct,10413.0
50.0,GAS-CT-NEW-115,gas_ct,10414.0
50.0,GAS-CT-NEW-116,gas_ct,10415.0
50.0,GAS-CT-NEW-117,gas_ct,10416.0
50.0,GAS-CT-NEW-118,gas_ct,10417.0
50.0,GAS-CT-NEW-119,gas_ct,10418.0
50.0,GAS-CT-NEW-120,gas_ct,10419.0
50.0,GAS-CT-NEW-121,gas_ct,10420.0
50.0,GAS-CT-NEW-122,gas_ct,10421.0
50.0,GAS-CT-NEW-123,gas_ct,10422.0
50.0,GAS-CT-NEW-124,gas_ct,10423.0
50.0,GAS-CT-NEW-125,gas_ct,10424.0
50.0,GAS-CT-NEW-126,gas_ct,10425.0
50.0,GAS-CT-NEW-127,gas_ct,10426.0
50.0,GAS-CT-NEW-128,gas_ct,10427.0
50.0,GAS-CT-NEW-129,gas_ct,10428.0
50.0,GAS-CT-NEW-130,gas_ct,10429.0
50.0,GAS-CT-NEW-131,gas_ct,10430.0
50.0,GAS-CT-NEW-132,gas_ct,10431.0
50.0,GAS-CT-NEW-133,gas_ct,10432.0
50.0,GAS-CT-NEW-134,gas_ct,10433.0
50.0,GAS-CT-NEW-135,gas_ct,10434.0
50.0,GAS-CT-NEW-136,gas_ct,10435.0
50.0,GAS-CT-NEW-137,gas_ct,10436.0
50.0,GAS-CT-NEW-138,gas_ct,10437.0
50.0,GAS-CT-NEW-139,gas_ct,10438.0
50.0,GAS-CT-NEW-140,gas_ct,10439.0
50.0,GAS-CT-NEW-141,gas_ct,10440.0
50.0,GAS-CT-NEW-142,gas_ct,10441.0
50.0,GAS-CT-NEW-143,gas_ct,10442.0
50.0,GAS-CT-NEW-144,gas_ct,10443.0
50.0,GAS-CT-NEW-145,gas_ct,10444.0
50.0,GAS-CT-NEW-146,gas_ct,10445.0
50.0,GAS-CT-NEW-147,gas_ct,10446.0
50.0,GAS-CT-NEW-148,gas_ct,10447.0
50.0,GAS-CT-NEW-149,gas_ct,10448.0
50.0,GAS-CT-NEW-150,gas_ct,10449.0
50.0,GAS-CT-NEW-151,gas_ct,10450.0
50.0,GAS-CT-NEW-152,gas_ct,10451.0
50.0,GAS-CT-NEW-153,gas_ct,10452.0
50.0,GAS-CT-NEW-154,gas_ct,10453.0
50.0,GAS-CT-NEW-155,gas_ct,10454.0
50.0,GAS-CT-NEW-156,gas_ct,10455.0
50.0,GAS-CT-NEW-157,gas_ct,10456.0
50.0,GAS-CT-NEW-158,gas_ct,10457.0
50.0,GAS-CT-NEW-159,gas_ct,10458.0
50.0,GAS-CT-NEW-160,gas_ct,10459.0
50.0,GAS-CT-NEW-161,gas_ct,10460.0
50.0,GAS-CT-NEW-162,gas_ct,10461.0
50.0,GAS-CT-NEW-163,gas_ct,10462.0
50.0,GAS-CT-NEW-164,gas_ct,10463.0
50.0,GAS-CT-NEW-165,gas_ct,10464.0
50.0,GAS-CT-NEW-166,gas_ct,10465.0
50.0,GAS-CT-NEW-167,gas_ct,10466.0
50.0,GAS-CT-NEW-168,gas_ct,10467.0
50.0,GAS-CT-NEW-169,gas_ct,10468.0
50.0,GAS-CT-NEW-170,gas_ct,10469.0
50.0,GAS-CT-NEW-171,gas_ct,10470.0
50.0,GAS-CT-NEW-172,gas_ct,10471.0
50.0,GAS-CT-NEW-173,gas_ct,10472.0
50.0,GAS-CT-NEW-174,gas_ct,10473.0
50.0,GAS-CT-NEW-175,gas_ct,10474.0
50.0,GAS-CT-NEW-176,gas_ct,10475.0
50.0,GAS-CT-NEW-177,gas_ct,10476.0
50.0,GAS-CT-NEW-178,gas_ct,10477.0
50.0,GAS-CT-NEW-179,gas_ct,10478.0
50.0,GAS-CT-NEW-180,gas_ct,10479.0
50.0,GAS-CT-NEW-181,gas_ct,10480.0
50.0,GAS-CT-NEW-182,gas_ct,10481.0
50.0,GAS-CT-NEW-183,gas_ct,10482.0
50.0,GAS-CT-NEW-184,gas_ct,10483.0
50.0,GAS-CT-NEW-185,gas_ct,10484.0
50.0,GAS-CT-NEW-186,gas_ct,10485.0
50.0,GAS-CT-NEW-187,gas_ct,10486.0
50.0,GAS-CT-NEW-188,gas_ct,10487.0
50.0,GAS-CT-NEW-189,gas_ct,10488.0
50.0,GAS-CT-NEW-190,gas_ct,10489.0
50.0,GAS-CT-NEW-191,gas_ct,10490.0
50.0,GAS-CT-NEW-192,gas_ct,10491.0
50.0,GAS-CT-NEW-193,gas_ct,10492.0
50.0,GAS-CT-NEW-194,gas_ct,10493.0
50.0,GAS-CT-NEW-195,gas_ct,10494.0
50.0,GAS-CT-NEW-196,gas_ct,10495.0
50.0,GAS-CT-NEW-197,gas_ct,10496.0
50.0,GAS-CT-NEW-198,gas_ct,10497.0
50.0,GAS-CT-NEW-199,gas_ct,10498.0
50.0,GAS-CT-NEW-200,gas_ct,10499.0
50.0,GAS-CT-NEW-201,gas_ct,10500.0
50.0,GAS-CT-NEW-202,gas_ct,10501.0
50.0,GAS-CT-NEW-203,gas_ct,10502.0
50.0,GAS-CT-NEW-204,gas_ct,10503.0
50.0,GAS-CT-NEW-205,gas_ct,10504.0
50.0,GAS-CT-NEW-206,gas_ct,10505.0
50.0,GAS-CT-NEW-207,gas_ct,10506.0
50.0,GAS-CT-NEW-208,gas_ct,10507.0
50.0,GAS-CT-NEW-209,gas_ct,10508.0
50.0,GAS-CT-NEW-210,gas_ct,10509.0
50.0,GAS-CT-NEW-211,gas_ct,10510.0
50.0,GAS-CT-NEW-212,gas_ct,10511.0
50.0,GAS-CT-NEW-213,gas_ct,10512.0
50.0,GAS-CT-NEW-214,gas_ct,10513.0
50.0,GAS-CT-NEW-215,gas_ct,10514.0
50.0,GAS-CT-NEW-216,gas_ct,10515.0
50.0,GAS-CT-NEW-217,gas_ct,10516.0
50.0,GAS-CT-NEW-218,gas_ct,10517.0
50.0,GAS-CT-NEW-219,gas_ct,10518.0
50.0,GAS-CT-NEW-220,gas_ct,10519.0
50.0,GAS-CT-NEW-221,gas_ct,10520.0
50.0,GAS-CT-NEW-222,gas_ct,10521.0
50.0,GAS-CT-NEW-223,gas_ct,10522.0
50.0,GAS-CT-NEW-224,gas_ct,10523.0
50.0,GAS-CT-NEW-225,gas_ct,10524.0
50.0,GAS-CT-NEW-226,gas_ct,10525.0
50.0,GAS-CT-NEW-227,gas_ct,10526.0
50.0,GAS-CT-NEW-228,gas_ct,10527.0
50.0,GAS-CT-NEW-229,gas_ct,10528.0
50.0,GAS-CT-NEW-230,gas_ct,10529.0
50.0,GAS-CT-NEW-231,gas_ct,10530.0
50.0,GAS-CT-NEW-232,gas_ct,10531.0
50.0,GAS-CT-NEW-233,gas_ct,10532.0
50.0,GAS-CT-NEW-234,gas_ct,10533.0
50.0,GAS-CT-NEW-235,gas_ct,10534.0
50.0,GAS-CT-NEW-236,gas_ct,10535.0
50.0,GAS-CT-NEW-237,gas_ct,10536.0
50.0,GAS-CT-NEW-238,gas_ct,10537.0
50.0,GAS-CT-NEW-239,gas_ct,10538.0
50.0,GAS-CT-NEW-240,gas_ct,10539.0
50.0,GAS-CT-NEW-241,gas_ct,10540.0
50.0,GAS-CT-NEW-242,gas_ct,10541.0
50.0,GAS-CT-NEW-243,gas_ct,10542.0
50.0,GAS-CT-NEW-244,gas_ct,10543.0
50.0,GAS-CT-NEW-245,gas_ct,10544.0
50.0,GAS-CT-NEW-246,gas_ct,10545.0
50.0,GAS-CT-NEW-247,gas_ct,10546.0
50.0,GAS-CT-NEW-248,gas_ct,10547.0
50.0,GAS-CT-NEW-249,gas_ct,10548.0
50.0,GAS-CT-NEW-250,gas_ct,10549.0
50.0,GAS-CT-NEW-251,gas_ct,10550.0
50.0,GAS-CT-NEW-252,gas_ct,10551.0
50.0,GAS-CT-NEW-253,gas_ct,10552.0
50.0,GAS-CT-NEW-254,gas_ct,10553.0
50.0,GAS-CT-NEW-255,gas_ct,10554.0
50.0,GAS-CT-NEW-256,gas_ct,10555.0
50.0,GAS-CT-NEW-257,gas_ct,10556.0
50.0,GAS-CT-NEW-258,gas_ct,10557.0
50.0,GAS-CT-NEW-259,gas_ct,10558.0
50.0,GAS-CT-NEW-260,gas_ct,10559.0
50.0,GAS-CT-NEW-261,gas_ct,10560.0
50.0,GAS-CT-NEW-262,gas_ct,10561.0
50.0,GAS-CT-NEW-263,gas_ct,10562.0
50.0,GAS-CT-NEW-264,gas_ct,10563.0
50.0,GAS-CT-NEW-265,gas_ct,10564.0
50.0,GAS-CT-NEW-266,gas_ct,10565.0
50.0,GAS-CT-NEW-267,gas_ct,10566.0
50.0,GAS-CT-NEW-268,gas_ct,10567.0
50.0,GAS-CT-NEW-269,gas_ct,10568.0
50.0,GAS-CT-NEW-270,gas_ct,10569.0
50.0,GAS-CT-NEW-271,gas_ct,10570.0
50.0,GAS-CT-NEW-272,gas_ct,10571.0
50.0,GAS-CT-NEW-273,gas_ct,10572.0
50.0,GAS-CT-NEW-274,gas_ct,10573.0
50.0,GAS-CT-NEW-275,gas_ct,10574.0
50.0,GAS-CT-NEW-276,gas_ct,10575.0
50.0,GAS-CT-NEW-277,gas_ct,10576.0
50.0,GAS-CT-NEW-278,gas_ct,10577.0
50.0,GAS-CT-NEW-279,gas_ct,10578.0
50.0,GAS-CT-NEW-280,gas_ct,10579.0
50.0,GAS-CT-NEW-281,gas_ct,10580.0
50.0,GAS-CT-NEW-282,gas_ct,10581.0
50.0,GAS-CT-NEW-283,gas_ct,10582.0
50.0,GAS-CT-NEW-284,gas_ct,10583.0
50.0,GAS-CT-NEW-285,gas_ct,10584.0
50.0,GAS-CT-NEW-286,gas_ct,10585.0
50.0,GAS-CT-NEW-287,gas_ct,10586.0
50.0,GAS-CT-NEW-288,gas_ct,10587.0
50.0,GAS-CT-NEW-289,gas_ct,10588.0
50.0,GAS-CT-NEW-290,gas_ct,10589.0
50.0,GAS-CT-NEW-291,gas_ct,10590.0
50.0,GAS-CT-NEW-292,gas_ct,10591.0
50.0,GAS-CT-NEW-293,gas_ct,10592.0
50.0,GAS-CT-NEW-294,gas_ct,10593.0
50.0,GAS-CT-NEW-295,gas_ct,10594.0
50.0,GAS-CT-NEW-296,gas_ct,10595.0
50.0,GAS-CT-NEW-297,gas_ct,10596.0
50.0,GAS-CT-NEW-298,gas_ct,10597.0
50.0,GAS-CT-NEW-299,gas_ct,10598.0
50.0,GAS-CT-NEW-300,gas_ct,10599.0
50.0,GAS-CT-NEW-301,gas_ct,10600.0
50.0,GAS-CT-NEW-302,gas_ct,10601.0
50.0,GAS-CT-NEW-303,gas_ct,10602.0
50.0,GAS-CT-NEW-304,gas_ct,10603.0
50.0,GAS-CT-NEW-305,gas_ct,10604.0
50.0,GAS-CT-NEW-306,gas_ct,10605.0
50.0,GAS-CT-NEW-307,gas_ct,10606.0
50.0,GAS-CT-NEW-308,gas_ct,10607.0
50.0,GAS-CT-NEW-309,gas_ct,10608.0
50.0,GAS-CT-NEW-310,gas_ct,10609.0
50.0,GAS-CT-NEW-311,gas_ct,10610.0
50.0,GAS-CT-NEW-312,gas_ct,10611.0
50.0,GAS-CT-NEW-313,gas_ct,10612.0
50.0,GAS-CT-NEW-314,gas_ct,10613.0
50.0,GAS-CT-NEW-315,gas_ct,10614.0
50.0,GAS-CT-NEW-316,gas_ct,10615.0
50.0,GAS-CT-NEW-317,gas_ct,10616.0
50.0,GAS-CT-NEW-318,gas_ct,10617.0
50.0,GAS-CT-NEW-319,gas_ct,10618.0
50.0,GAS-CT-NEW-320,gas_ct,10619.0
50.0,GAS-CT-NEW-321,gas_ct,10620.0
50.0,GAS-CT-NEW-322,gas_ct,10621.0
50.0,GAS-CT-NEW-323,gas_ct,10622.0
50.0,GAS-CT-NEW-324,gas_ct,10623.0
50.0,GAS-CT-NEW-325,gas_ct,10624.0
50.0,GAS-CT-NEW-326,gas_ct,10625.0
50.0,GAS-CT-NEW-327,gas_ct,10626.0
50.0,GAS-CT-NEW-328,gas_ct,10627.0
50.0,GAS-CT-NEW-329,gas_ct,10628.0
50.0,GAS-CT-NEW-330,gas_ct,10629.0
50.0,GAS-CT-NEW-331,gas_ct,10630.0
50.0,GAS-CT-NEW-332,gas_ct,10631.0
50.0,GAS-CT-NEW-333,gas_ct,10632.0
50.0,GAS-CT-NEW-334,gas_ct,10633.0
50.0,GAS-CT-NEW-335,gas_ct,10634.0
50.0,GAS-CT-NEW-336,gas_ct,10635.0
50.0,GAS-CT-NEW-337,gas_ct,10636.0
50.0,GAS-CT-NEW-338,gas_ct,10637.0
50.0,GAS-CT-NEW-339,gas_ct,10638.0
50.0,GAS-CT-NEW-340,gas_ct,10639.0
50.0,GAS-CT-NEW-341,gas_ct,10640.0
50.0,GAS-CT-NEW-342,gas_ct,10641.0
50.0,GAS-CT-NEW-343,gas_ct,10642.0
50.0,GAS-CT-NEW-344,gas_ct,10643.0
50.0,GAS-CT-NEW-345,gas_ct,10644.0
50.0,GAS-CT-NEW-346,gas_ct,10645.0
50.0,GAS-CT-NEW-347,gas_ct,10646.0
50.0,GAS-CT-NEW-348,gas_ct,10647.0
50.0,GAS-CT-NEW-349,gas_ct,10648.0
50.0,GAS-CT-NEW-350,gas_ct,10649.0
50.0,GAS-CT-NEW-351,gas_ct,10650.0
50.0,GAS-CT-NEW-352,gas_ct,10651.0
50.0,GAS-CT-NEW-353,gas_ct,10652.0
50.0,GAS-CT-NEW-354,gas_ct,10653.0
50.0,GAS-CT-NEW-355,gas_ct,10654.0
50.0,GAS-CT-NEW-356,gas_ct,10655.0
50.0,GAS-CT-NEW-357,gas_ct,10656.0
50.0,GAS-CT-NEW-358,gas_ct,10657.0
50.0,GAS-CT-NEW-359,gas_ct,10658.0
50.0,GAS-CT-NEW-360,gas_ct,10659.0
50.0,GAS-CT-NEW-361,gas_ct,10660.0
50.0,GAS-CT-NEW-362,gas_ct,10661.0
50.0,GAS-CT-NEW-363,gas_ct,10662.0
50.0,GAS-CT-NEW-364,gas_ct,10663.0
50.0,GAS-CT-NEW-365,gas_ct,10664.0
50.0,GAS-CT-NEW-366,gas_ct,10665.0
50.0,GAS-CT-NEW-367,gas_ct,10666.0
50.0,GAS-CT-NEW-368,gas_ct,10667.0
50.0,GAS-CT-NEW-369,gas_ct,10668.0
50.0,GAS-CT-NEW-370,gas_ct,10669.0
50.0,GAS-CT-NEW-371,gas_ct,10670.0
50.0,GAS-CT-NEW-372,gas_ct,10671.0
50.0,GAS-CT-NEW-373,gas_ct,10672.0
50.0,GAS-CT-NEW-374,gas_ct,10673.0
50.0,GAS-CT-NEW-375,gas_ct,10674.0
50.0,GAS-CT-NEW-376,gas_ct,10675.0
50.0,GAS-CT-NEW-377,gas_ct,10676.0
50.0,GAS-CT-NEW-378,gas_ct,10677.0
50.0,GAS-CT-NEW-379,gas_ct,10678.0
50.0,GAS-CT-NEW-380,gas_ct,10679.0
50.0,GAS-CT-NEW-381,gas_ct,10680.0
50.0,GAS-CT-NEW-382,gas_ct,10681.0
50.0,GAS-CT-NEW-383,gas_ct,10682.0
50.0,GAS-CT-NEW-384,gas_ct,10683.0
50.0,GAS-CT-NEW-385,gas_ct,10684.0
50.0,GAS-CT-NEW-386,gas_ct,10685.0
50.0,GAS-CT-NEW-387,gas_ct,10686.0
50.0,GAS-CT-NEW-388,gas_ct,10687.0
50.0,GAS-CT-NEW-389,gas_ct,10688.0
50.0,GAS-CT-NEW-390,gas_ct,10689.0
50.0,GAS-CT-NEW-391,gas_ct,10690.0
50.0,GAS-CT-NEW-392,gas_ct,10691.0
50.0,GAS-CT-NEW-393,gas_ct,10692.0
50.0,GAS-CT-NEW-394,gas_ct,10693.0
50.0,GAS-CT-NEW-395,gas_ct,10694.0
50.0,GAS-CT-NEW-396,gas_ct,10695.0
50.0,GAS-CT-NEW-397,gas_ct,10696.0
50.0,GAS-CT-NEW-398,gas_ct,10697.0
50.0,GAS-CT-NEW-399,gas_ct,10698.0
50.0,GAS-CT-NEW-400,gas_ct,10699.0
50.0,GAS-CT-NEW-401,gas_ct,10700.0
50.0,GAS-CT-NEW-402,gas_ct,10701.0
50.0,GAS-CT-NEW-403,gas_ct,10702.0
50.0,GAS-CT-NEW-404,gas_ct,10703.0
50.0,GAS-CT-NEW-405,gas_ct,10704.0
50.0,GAS-CT-NEW-406,gas_ct,10705.0
50.0,GAS-CT-NEW-407,gas_ct,10706.0
50.0,GAS-CT-NEW-408,gas_ct,10707.0
50.0,GAS-CT-NEW-409,gas_ct,10708.0
50.0,GAS-CT-NEW-410,gas_ct,10709.0
50.0,GAS-CT-NEW-411,gas_ct,10710.0
50.0,GAS-CT-NEW-412,gas_ct,10711.0
50.0,GAS-CT-NEW-413,gas_ct,10712.0
50.0,GAS-CT-NEW-414,gas_ct,10713.0
50.0,GAS-CT-NEW-415,gas_ct,10714.0
50.0,GAS-CT-NEW-416,gas_ct,10715.0
50.0,GAS-CT-NEW-417,gas_ct,10716.0
50.0,GAS-CT-NEW-418,gas_ct,10717.0
50.0,GAS-CT-NEW-419,gas_ct,10718.0
50.0,GAS-CT-NEW-420,gas_ct,10719.0
50.0,GAS-CT-NEW-421,gas_ct,10720.0
50.0,GAS-CT-NEW-422,gas_ct,10721.0
50.0,GAS-CT-NEW-423,gas_ct,10722.0
50.0,GAS-CT-NEW-424,gas_ct,10723.0
50.0,GAS-CT-NEW-425,gas_ct,10724.0
50.0,GAS-CT-NEW-426,gas_ct,10725.0
50.0,GAS-CT-NEW-427,gas_ct,10726.0
50.0,GAS-CT-NEW-428,gas_ct,10727.0
50.0,GAS-CT-NEW-429,gas_ct,10728.0
50.0,GAS-CT-NEW-430,gas_ct,10729.0
50.0,GAS-CT-NEW-431,gas_ct,10730.0
50.0,GAS-CT-NEW-432,gas_ct,10731.0
50.0,GAS-CT-NEW-433,gas_ct,10732.0
50.0,GAS-CT-NEW-434,gas_ct,10733.0
50.0,GAS-CT-NEW-435,gas_ct,10734.0
50.0,GAS-CT-NEW-436,gas_ct,10735.0
50.0,GAS-CT-NEW-437,gas_ct,10736.0
50.0,GAS-CT-NEW-438,gas_ct,10737.0
50.0,GAS-CT-NEW-439,gas_ct,10738.0
50.0,GAS-CT-NEW-440,gas_ct,10739.0
50.0,GAS-CT-NEW-441,gas_ct,10740.0
50.0,GAS-CT-NEW-442,gas_ct,10741.0
50.0,GAS-CT-NEW-443,gas_ct,10742.0
50.0,GAS-CT-NEW-444,gas_ct,10743.0
50.0,GAS-CT-NEW-445,gas_ct,10744.0
50.0,GAS-CT-NEW-446,gas_ct,10745.0
50.0,GAS-CT-NEW-447,gas_ct,10746.0
50.0,GAS-CT-NEW-448,gas_ct,10747.0
50.0,GAS-CT-NEW-449,gas_ct,10748.0
50.0,GAS-CT-NEW-450,gas_ct,10749.0
50.0,GAS-CT-NEW-451,gas_ct,10750.0
50.0,GAS-CT-NEW-452,gas_ct,10751.0
50.0,GAS-CT-NEW-453,gas_ct,10752.0
50.0,GAS-CT-NEW-454,gas_ct,10753.0
50.0,GAS-CT-NEW-455,gas_ct,10754.0
50.0,GAS-CT-NEW-456,gas_ct,10755.0
50.0,GAS-CT-NEW-457,gas_ct,10756.0
50.0,GAS-CT-NEW-458,gas_ct,10757.0
50.0,GAS-CT-NEW-459,gas_ct,10758.0
50.0,GAS-CT-NEW-460,gas_ct,10759.0
50.0,GAS-CT-NEW-461,gas_ct,10760.0
50.0,GAS-CT-NEW-462,gas_ct,10761.0
50.0,GAS-CT-NEW-463,gas_ct,10762.0
50.0,GAS-CT-NEW-464,gas_ct,10763.0
50.0,GAS-CT-NEW-465,gas_ct,10764.0
50.0,GAS-CT-NEW-466,gas_ct,10765.0
50.0,GAS-CT-NEW-467,gas_ct,10766.0
50.0,GAS-CT-NEW-468,gas_ct,10767.0
50.0,GAS-CT-NEW-469,gas_ct,10768.0
50.0,GAS-CT-NEW-470,gas_ct,10769.0
50.0,GAS-CT-NEW-471,gas_ct,10770.0
50.0,GAS-CT-NEW-472,gas_ct,10771.0
50.0,GAS-CT-NEW-473,gas_ct,10772.0
50.0,GAS-CT-NEW-474,gas_ct,10773.0
50.0,GAS-CT-NEW-475,gas_ct,10774.0
50.0,GAS-CT-NEW-476,gas_ct,10775.0
50.0,GAS-CT-NEW-477,gas_ct,10776.0
50.0,GAS-CT-NEW-478,gas_ct,10777.0
50.0,GAS-CT-NEW-479,gas_ct,10778.0
50.0,GAS-CT-NEW-480,gas_ct,10779.0
50.0,GAS-CT-NEW-481,gas_ct,10780.0
50.0,GAS-CT-NEW-482,gas_ct,10781.0
50.0,GAS-CT-NEW-483,gas_ct,10782.0
50.0,GAS-CT-NEW-484,gas_ct,10783.0
50.0,GAS-CT-NEW-485,gas_ct,10784.0
50.0,GAS-CT-NEW-486,gas_ct,10785.0
50.0,GAS-CT-NEW-487,gas_ct,10786.0
50.0,GAS-CT-NEW-488,gas_ct,10787.0
50.0,GAS-CT-NEW-489,gas_ct,10788.0
50.0,GAS-CT-NEW-490,gas_ct,10789.0
50.0,GAS-CT-NEW-491,gas_ct,10790.0
50.0,GAS-CT-NEW-492,gas_ct,10791.0
50.0,GAS-CT-NEW-493,gas_ct,10792.0
50.0,GAS-CT-NEW-494,gas_ct,10793.0
50.0,GAS-CT-NEW-495,gas_ct,10794.0
50.0,GAS-CT-NEW-496,gas_ct,10795.0
50.0,GAS-CT-NEW-497,gas_ct,10796.0
50.0,GAS-CT-NEW-498,gas_ct,10797.0
50.0,GAS-CT-NEW-499,gas_ct,10798.0
50.0,GAS-CT-NEW-500,gas_ct,10799.0
50.0,GAS-CT-NEW-501,gas_ct,10800.0
50.0,GAS-CT-NEW-502,gas_ct,10801.0
50.0,GAS-CT-NEW-503,gas_ct,10802.0
50.0,GAS-CT-NEW-504,gas_ct,10803.0
50.0,GAS-CT-NEW-505,gas_ct,10804.0
50.0,GAS-CT-NEW-506,gas_ct,10805.0
50.0,GAS-CT-NEW-507,gas_ct,10806.0
50.0,GAS-CT-NEW-508,gas_ct,10807.0
50.0,GAS-CT-NEW-509,gas_ct,10808.0
50.0,GAS-CT-NEW-510,gas_ct,10809.0
50.0,GAS-CT-NEW-511,gas_ct,10810.0
50.0,GAS-CT-NEW-512,gas_ct,10811.0
50.0,GAS-CT-NEW-513,gas_ct,10812.0
50.0,GAS-CT-NEW-514,gas_ct,10813.0
50.0,GAS-CT-NEW-515,gas_ct,10814.0
50.0,GAS-CT-NEW-516,gas_ct,10815.0
50.0,GAS-CT-NEW-517,gas_ct,10816.0
50.0,GAS-CT-NEW-518,gas_ct,10817.0
50.0,GAS-CT-NEW-519,gas_ct,10818.0
50.0,GAS-CT-NEW-520,gas_ct,10819.0
50.0,GAS-CT-NEW-521,gas_ct,10820.0
50.0,GAS-CT-NEW-522,gas_ct,10821.0
50.0,GAS-CT-NEW-523,gas_ct,10822.0
50.0,GAS-CT-NEW-524,gas_ct,10823.0
50.0,GAS-CT-NEW-525,gas_ct,10824.0
50.0,GAS-CT-NEW-526,gas_ct,10825.0
50.0,GAS-CT-NEW-527,gas_ct,10826.0
50.0,GAS-CT-NEW-528,gas_ct,10827.0
50.0,GAS-CT-NEW-529,gas_ct,10828.0
50.0,GAS-CT-NEW-530,gas_ct,10829.0
50.0,GAS-CT-NEW-531,gas_ct,10830.0
