generator,gen_capacity,var_cost,type
GAS-CT-NEW-191,200,8390,gas_ct
GAS-CT-NEW-192,200,8391,gas_ct
GAS-CT-NEW-193,200,8392,gas_ct
GAS-CT-NEW-194,200,8393,gas_ct
GAS-CT-NEW-195,200,8394,gas_ct
GAS-CT-NEW-196,200,8395,gas_ct
GAS-CT-NEW-197,200,8396,gas_ct
GAS-CT-NEW-198,200,8397,gas_ct
GAS-CT-NEW-199,200,8398,gas_ct
GAS-CT-NEW-200,200,8399,gas_ct
GAS-CT-NEW-201,200,8400,gas_ct
GAS-CT-NEW-202,200,8401,gas_ct
GAS-CT-NEW-203,200,8402,gas_ct
GAS-CT-NEW-204,200,8403,gas_ct
GAS-CT-NEW-205,200,8404,gas_ct
GAS-CT-NEW-206,200,8405,gas_ct
GAS-CT-NEW-207,200,8406,gas_ct
GAS-CT-NEW-208,200,8407,gas_ct
GAS-CT-NEW-209,200,8408,gas_ct
GAS-CT-NEW-210,200,8409,gas_ct
GAS-CT-NEW-211,200,8410,gas_ct
GAS-CT-NEW-212,200,8411,gas_ct
GAS-CT-NEW-213,200,8412,gas_ct
GAS-CT-NEW-214,200,8413,gas_ct
GAS-CT-NEW-215,200,8414,gas_ct
GAS-CT-NEW-216,200,8415,gas_ct
GAS-CT-NEW-217,200,8416,gas_ct
GAS-CT-NEW-218,200,8417,gas_ct
GAS-CT-NEW-219,200,8418,gas_ct
GAS-CT-NEW-220,200,8419,gas_ct
GAS-CT-NEW-221,200,8420,gas_ct
GAS-CT-NEW-222,200,8421,gas_ct
GAS-CT-NEW-223,200,8422,gas_ct
GAS-CT-NEW-224,200,8423,gas_ct
GAS-CT-NEW-225,200,8424,gas_ct
GAS-CT-NEW-226,200,8425,gas_ct
GAS-CT-NEW-227,200,8426,gas_ct
GAS-CT-NEW-228,200,8427,gas_ct
GAS-CT-NEW-229,200,8428,gas_ct
GAS-CT-NEW-230,200,8429,gas_ct
GAS-CT-NEW-231,200,8430,gas_ct
GAS-CT-NEW-232,200,8431,gas_ct
GAS-CT-NEW-233,200,8432,gas_ct
GAS-CT-NEW-234,200,8433,gas_ct
GAS-CT-NEW-235,200,8434,gas_ct
GAS-CT-NEW-236,200,8435,gas_ct
GAS-CT-NEW-237,200,8436,gas_ct
GAS-CT-NEW-238,200,8437,gas_ct
GAS-CT-NEW-239,200,8438,gas_ct
GAS-CT-NEW-240,200,8439,gas_ct
GAS-CT-NEW-241,200,8440,gas_ct
GAS-CT-NEW-242,200,8441,gas_ct
GAS-CT-NEW-243,200,8442,gas_ct
GAS-CT-NEW-244,200,8443,gas_ct
GAS-CT-NEW-245,200,8444,gas_ct
GAS-CT-NEW-246,200,8445,gas_ct
GAS-CT-NEW-247,200,8446,gas_ct
GAS-CT-NEW-248,200,8447,gas_ct
GAS-CT-NEW-249,200,8448,gas_ct
GAS-CT-NEW-250,200,8449,gas_ct
GAS-CT-NEW-251,200,8450,gas_ct
GAS-CT-NEW-252,200,8451,gas_ct
GAS-CT-NEW-253,200,8452,gas_ct
GAS-CT-NEW-254,200,8453,gas_ct
GAS-CT-NEW-255,200,8454,gas_ct
GAS-CT-NEW-256,200,8455,gas_ct
GAS-CT-NEW-257,200,8456,gas_ct
GAS-CT-NEW-258,200,8457,gas_ct
GAS-CT-NEW-259,200,8458,gas_ct
GAS-CT-NEW-260,200,8459,gas_ct
GAS-CT-NEW-261,200,8460,gas_ct
GAS-CT-NEW-262,200,8461,gas_ct
GAS-CT-NEW-263,200,8462,gas_ct
GAS-CT-NEW-264,200,8463,gas_ct
GAS-CT-NEW-265,200,8464,gas_ct
GAS-CT-NEW-266,200,8465,gas_ct
GAS-CT-NEW-267,200,8466,gas_ct
GAS-CT-NEW-268,200,8467,gas_ct
GAS-CT-NEW-269,200,8468,gas_ct
GAS-CT-NEW-270,200,8469,gas_ct
GAS-CT-NEW-271,200,8470,gas_ct
GAS-CT-NEW-272,200,8471,gas_ct
GAS-CT-NEW-273,200,8472,gas_ct
GAS-CT-NEW-274,200,8473,gas_ct
GAS-CT-NEW-275,200,8474,gas_ct
GAS-CT-NEW-276,200,8475,gas_ct
GAS-CT-NEW-277,200,8476,gas_ct
GAS-CT-NEW-278,200,8477,gas_ct
GAS-CT-NEW-279,200,8478,gas_ct
GAS-CT-NEW-280,200,8479,gas_ct
GAS-CT-NEW-281,200,8480,gas_ct
GAS-CT-NEW-282,200,8481,gas_ct
GAS-CT-NEW-283,200,8482,gas_ct
GAS-CT-NEW-284,200,8483,gas_ct
GAS-CT-NEW-285,200,8484,gas_ct
GAS-CT-NEW-286,200,8485,gas_ct
GAS-CT-NEW-287,200,8486,gas_ct
GAS-CT-NEW-288,200,8487,gas_ct
GAS-CT-NEW-289,200,8488,gas_ct
GAS-CT-NEW-290,200,8489,gas_ct
GAS-CT-NEW-291,200,8490,gas_ct
GAS-CT-NEW-292,200,8491,gas_ct
GAS-CT-NEW-293,200,8492,gas_ct
GAS-CT-NEW-294,200,8493,gas_ct
GAS-CT-NEW-295,200,8494,gas_ct
GAS-CT-NEW-296,200,8495,gas_ct
GAS-CT-NEW-297,200,8496,gas_ct
GAS-CT-NEW-298,200,8497,gas_ct
GAS-CT-NEW-299,200,8498,gas_ct
GAS-CT-NEW-300,200,8499,gas_ct
GAS-CT-NEW-301,200,8500,gas_ct
GAS-CT-NEW-302,200,8501,gas_ct
GAS-CT-NEW-303,200,8502,gas_ct
GAS-CT-NEW-304,200,8503,gas_ct
GAS-CT-NEW-305,200,8504,gas_ct
GAS-CT-NEW-306,200,8505,gas_ct
GAS-CT-NEW-307,200,8506,gas_ct
GAS-CT-NEW-308,200,8507,gas_ct
GAS-CT-NEW-309,200,8508,gas_ct
GAS-CT-NEW-310,200,8509,gas_ct
GAS-CT-NEW-311,200,8510,gas_ct
GAS-CT-NEW-312,200,8511,gas_ct
GAS-CT-NEW-313,200,8512,gas_ct
GAS-CT-NEW-314,200,8513,gas_ct
GAS-CT-NEW-315,200,8514,gas_ct
GAS-CT-NEW-316,200,8515,gas_ct
GAS-CT-NEW-317,200,8516,gas_ct
GAS-CT-NEW-318,200,8517,gas_ct
GAS-CT-NEW-319,200,8518,gas_ct
GAS-CT-NEW-320,200,8519,gas_ct
GAS-CT-NEW-321,200,8520,gas_ct
GAS-CT-NEW-322,200,8521,gas_ct
GAS-CT-NEW-323,200,8522,gas_ct
GAS-CT-NEW-324,200,8523,gas_ct
GAS-CT-NEW-325,200,8524,gas_ct
GAS-CT-NEW-326,200,8525,gas_ct
GAS-CT-NEW-327,200,8526,gas_ct
GAS-CT-NEW-328,200,8527,gas_ct
GAS-CT-NEW-329,200,8528,gas_ct
GAS-CT-NEW-330,200,8529,gas_ct
GAS-CT-NEW-331,200,8530,gas_ct
GAS-CT-NEW-332,200,8531,gas_ct
GAS-CT-NEW-333,200,8532,gas_ct
GAS-CT-NEW-334,200,8533,gas_ct
GAS-CT-NEW-335,200,8534,gas_ct
GAS-CT-NEW-336,200,8535,gas_ct
GAS-CT-NEW-337,200,8536,gas_ct
GAS-CT-NEW-338,200,8537,gas_ct
GAS-CT-NEW-339,200,8538,gas_ct
GAS-CT-NEW-340,200,8539,gas_ct
GAS-CT-NEW-341,200,8540,gas_ct
GAS-CT-NEW-342,200,8541,gas_ct
GAS-CT-NEW-343,200,8542,gas_ct
GAS-CT-NEW-344,200,8543,gas_ct
GAS-CT-NEW-345,200,8544,gas_ct
GAS-CT-NEW-346,200,8545,gas_ct
GAS-CT-NEW-347,200,8546,gas_ct
GAS-CT-NEW-348,200,8547,gas_ct
GAS-CT-NEW-349,200,8548,gas_ct
GAS-CT-NEW-350,200,8549,gas_ct
GAS-CT-NEW-351,200,8550,gas_ct
GAS-CT-NEW-352,200,8551,gas_ct
GAS-CT-NEW-353,200,8552,gas_ct
GAS-CT-NEW-354,200,8553,gas_ct
GAS-CT-NEW-355,200,8554,gas_ct
GAS-CT-NEW-356,200,8555,gas_ct
GAS-CT-NEW-357,200,8556,gas_ct
GAS-CT-NEW-358,200,8557,gas_ct
GAS-CT-NEW-359,200,8558,gas_ct
GAS-CT-NEW-360,200,8559,gas_ct
GAS-CT-NEW-361,200,8560,gas_ct
GAS-CT-NEW-362,200,8561,gas_ct
GAS-CT-NEW-363,200,8562,gas_ct
GAS-CT-NEW-364,200,8563,gas_ct
GAS-CT-NEW-365,200,8564,gas_ct
GAS-CT-NEW-366,200,8565,gas_ct
GAS-CT-NEW-367,200,8566,gas_ct
GAS-CT-NEW-368,200,8567,gas_ct
GAS-CT-NEW-369,200,8568,gas_ct
GAS-CT-NEW-370,200,8569,gas_ct
GAS-CT-NEW-371,200,8570,gas_ct
GAS-CT-NEW-372,200,8571,gas_ct
GAS-CT-NEW-373,200,8572,gas_ct
GAS-CT-NEW-374,200,8573,gas_ct
GAS-CT-NEW-375,200,8574,gas_ct
GAS-CT-NEW-376,200,8575,gas_ct
GAS-CT-NEW-377,200,8576,gas_ct
GAS-CT-NEW-378,200,8577,gas_ct
GAS-CT-NEW-379,200,8578,gas_ct
GAS-CT-NEW-380,200,8579,gas_ct
GAS-CT-NEW-381,200,8580,gas_ct
GAS-CT-NEW-382,200,8581,gas_ct
GAS-CT-NEW-383,200,8582,gas_ct
GAS-CT-NEW-384,200,8583,gas_ct
GAS-CT-NEW-385,200,8584,gas_ct
GAS-CT-NEW-386,200,8585,gas_ct
GAS-CT-NEW-387,200,8586,gas_ct
GAS-CT-NEW-388,200,8587,gas_ct
GAS-CT-NEW-389,200,8588,gas_ct
GAS-CT-NEW-390,200,8589,gas_ct
GAS-CT-NEW-391,200,8590,gas_ct
GAS-CT-NEW-392,200,8591,gas_ct
GAS-CT-NEW-393,200,8592,gas_ct
GAS-CT-NEW-394,200,8593,gas_ct
GAS-CT-NEW-395,200,8594,gas_ct
GAS-CT-NEW-396,200,8595,gas_ct
GAS-CT-NEW-397,200,8596,gas_ct
GAS-CT-NEW-398,200,8597,gas_ct
GAS-CT-NEW-399,200,8598,gas_ct
GAS-CT-NEW-400,200,8599,gas_ct
GAS-CT-NEW-401,200,8600,gas_ct
GAS-CT-NEW-402,200,8601,gas_ct
GAS-CT-NEW-403,200,8602,gas_ct
GAS-CT-NEW-404,200,8603,gas_ct
GAS-CT-NEW-405,200,8604,gas_ct
GAS-CT-NEW-406,200,8605,gas_ct
GAS-CT-NEW-407,200,8606,gas_ct
GAS-CT-NEW-408,200,8607,gas_ct
GAS-CT-NEW-409,200,8608,gas_ct
GAS-CT-NEW-410,200,8609,gas_ct
GAS-CT-NEW-411,200,8610,gas_ct
GAS-CT-NEW-412,200,8611,gas_ct
GAS-CT-NEW-413,200,8612,gas_ct
GAS-CT-NEW-414,200,8613,gas_ct
GAS-CT-NEW-415,200,8614,gas_ct
GAS-CT-NEW-416,200,8615,gas_ct
GAS-CT-NEW-417,200,8616,gas_ct
GAS-CT-NEW-418,200,8617,gas_ct
GAS-CT-NEW-419,200,8618,gas_ct
GAS-CT-NEW-420,200,8619,gas_ct
GAS-CT-NEW-421,200,8620,gas_ct
GAS-CT-NEW-422,200,8621,gas_ct
GAS-CT-NEW-423,200,8622,gas_ct
GAS-CT-NEW-424,200,8623,gas_ct
GAS-CT-NEW-425,200,8624,gas_ct
GAS-CT-NEW-426,200,8625,gas_ct
GAS-CT-NEW-427,200,8626,gas_ct
GAS-CT-NEW-428,200,8627,gas_ct
GAS-CT-NEW-429,200,8628,gas_ct
GAS-CT-NEW-430,200,8629,gas_ct
GAS-CT-NEW-431,200,8630,gas_ct
GAS-CT-NEW-432,200,8631,gas_ct
GAS-CT-NEW-433,200,8632,gas_ct
GAS-CT-NEW-434,200,8633,gas_ct
GAS-CT-NEW-435,200,8634,gas_ct
GAS-CT-NEW-436,200,8635,gas_ct
GAS-CT-NEW-437,200,8636,gas_ct
GAS-CT-NEW-438,200,8637,gas_ct
GAS-CT-NEW-439,200,8638,gas_ct
GAS-CT-NEW-440,200,8639,gas_ct
GAS-CT-NEW-441,200,8640,gas_ct
GAS-CT-NEW-442,200,8641,gas_ct
GAS-CT-NEW-443,200,8642,gas_ct
GAS-CT-NEW-444,200,8643,gas_ct
GAS-CT-NEW-445,200,8644,gas_ct
GAS-CT-NEW-446,200,8645,gas_ct
GAS-CT-NEW-447,200,8646,gas_ct
GAS-CT-NEW-448,200,8647,gas_ct
GAS-CT-NEW-449,200,8648,gas_ct
GAS-CT-NEW-450,200,8649,gas_ct
GAS-CT-NEW-451,200,8650,gas_ct
GAS-CT-NEW-452,200,8651,gas_ct
GAS-CT-NEW-453,200,8652,gas_ct
GAS-CT-NEW-454,200,8653,gas_ct
GAS-CT-NEW-455,200,8654,gas_ct
GAS-CT-NEW-456,200,8655,gas_ct
GAS-CT-NEW-457,200,8656,gas_ct
GAS-CT-NEW-458,200,8657,gas_ct
GAS-CT-NEW-459,200,8658,gas_ct
GAS-CT-NEW-460,200,8659,gas_ct
GAS-CT-NEW-461,200,8660,gas_ct
GAS-CT-NEW-462,200,8661,gas_ct
GAS-CT-NEW-463,200,8662,gas_ct
GAS-CT-NEW-464,200,8663,gas_ct
GAS-CT-NEW-465,200,8664,gas_ct
GAS-CT-NEW-466,200,8665,gas_ct
GAS-CT-NEW-467,200,8666,gas_ct
GAS-CT-NEW-468,200,8667,gas_ct
GAS-CT-NEW-469,200,8668,gas_ct
GAS-CT-NEW-470,200,8669,gas_ct
GAS-CT-NEW-471,200,8670,gas_ct
GAS-CT-NEW-472,200,8671,gas_ct
GAS-CT-NEW-473,200,8672,gas_ct
GAS-CT-NEW-474,200,8673,gas_ct
GAS-CT-NEW-475,200,8674,gas_ct
GAS-CT-NEW-476,200,8675,gas_ct
GAS-CT-NEW-477,200,8676,gas_ct
GAS-CT-NEW-478,200,8677,gas_ct
GAS-CT-NEW-479,200,8678,gas_ct
GAS-CT-NEW-480,200,8679,gas_ct
GAS-CT-NEW-481,200,8680,gas_ct
GAS-CT-NEW-482,200,8681,gas_ct
GAS-CT-NEW-483,200,8682,gas_ct
GAS-CT-NEW-484,200,8683,gas_ct
GAS-CT-NEW-485,200,8684,gas_ct
GAS-CT-NEW-486,200,8685,gas_ct
GAS-CT-NEW-487,200,8686,gas_ct
GAS-CT-NEW-488,200,8687,gas_ct
GAS-CT-NEW-489,200,8688,gas_ct
GAS-CT-NEW-490,200,8689,gas_ct
GAS-CT-NEW-491,200,8690,gas_ct
GAS-CT-NEW-492,200,8691,gas_ct
GAS-CT-NEW-493,200,8692,gas_ct
GAS-CT-NEW-494,200,8693,gas_ct
GAS-CT-NEW-495,200,8694,gas_ct
GAS-CT-NEW-496,200,8695,gas_ct
GAS-CT-NEW-497,200,8696,gas_ct
GAS-CT-NEW-498,200,8697,gas_ct
GAS-CT-NEW-499,200,8698,gas_ct
GAS-CT-NEW-500,200,8699,gas_ct
GAS-CT-NEW-501,200,8700,gas_ct
GAS-CT-NEW-502,200,8701,gas_ct
GAS-CT-NEW-503,200,8702,gas_ct
GAS-CT-NEW-504,200,8703,gas_ct
GAS-CT-NEW-505,200,8704,gas_ct
GAS-CT-NEW-506,200,8705,gas_ct
GAS-CT-NEW-507,200,8706,gas_ct
GAS-CT-NEW-508,200,8707,gas_ct
GAS-CT-NEW-509,200,8708,gas_ct
GAS-CT-NEW-510,200,8709,gas_ct
GAS-CT-NEW-511,200,8710,gas_ct
GAS-CT-NEW-512,200,8711,gas_ct
GAS-CT-NEW-513,200,8712,gas_ct
GAS-CT-NEW-514,200,8713,gas_ct
GAS-CT-NEW-515,200,8714,gas_ct
GAS-CT-NEW-516,200,8715,gas_ct
GAS-CT-NEW-517,200,8716,gas_ct
GAS-CT-NEW-518,200,8717,gas_ct
GAS-CT-NEW-519,200,8718,gas_ct
GAS-CT-NEW-520,200,8719,gas_ct
GAS-CT-NEW-521,200,8720,gas_ct
GAS-CT-NEW-522,200,8721,gas_ct
GAS-CT-NEW-523,200,8722,gas_ct
GAS-CT-NEW-524,200,8723,gas_ct
GAS-CT-NEW-525,200,8724,gas_ct
GAS-CT-NEW-526,200,8725,gas_ct
GAS-CT-NEW-527,200,8726,gas_ct
GAS-CT-NEW-528,200,8727,gas_ct
GAS-CT-NEW-529,200,8728,gas_ct
GAS-CT-NEW-530,200,8729,gas_ct
GAS-CT-NEW-531,200,8730,gas_ct
GAS-CT-NEW-532,200,8731,gas_ct
GAS-CT-NEW-533,200,8732,gas_ct
GAS-CT-NEW-534,200,8733,gas_ct
GAS-CT-NEW-535,200,8734,gas_ct
GAS-CT-NEW-536,200,8735,gas_ct
GAS-CT-NEW-537,200,8736,gas_ct
GAS-CT-NEW-538,200,8737,gas_ct
GAS-CT-NEW-539,200,8738,gas_ct
GAS-CT-NEW-540,200,8739,gas_ct
GAS-CT-NEW-541,200,8740,gas_ct
GAS-CT-NEW-542,200,8741,gas_ct
GAS-CT-NEW-543,200,8742,gas_ct
GAS-CT-NEW-544,200,8743,gas_ct
GAS-CT-NEW-545,200,8744,gas_ct
GAS-CT-NEW-546,200,8745,gas_ct
GAS-CT-NEW-547,200,8746,gas_ct
GAS-CT-NEW-548,200,8747,gas_ct
GAS-CT-NEW-549,200,8748,gas_ct
GAS-CT-NEW-550,200,8749,gas_ct
GAS-CT-NEW-551,200,8750,gas_ct
GAS-CT-NEW-552,200,8751,gas_ct
GAS-CT-NEW-553,200,8752,gas_ct
GAS-CT-NEW-554,200,8753,gas_ct
GAS-CT-NEW-555,200,8754,gas_ct
GAS-CT-NEW-556,200,8755,gas_ct
GAS-CT-NEW-557,200,8756,gas_ct
GAS-CT-NEW-558,200,8757,gas_ct
GAS-CT-NEW-559,200,8758,gas_ct
GAS-CT-NEW-560,200,8759,gas_ct
GAS-CT-NEW-561,200,8760,gas_ct
GAS-CT-NEW-562,200,8761,gas_ct
GAS-CT-NEW-563,200,8762,gas_ct
GAS-CT-NEW-564,200,8763,gas_ct
GAS-CT-NEW-565,200,8764,gas_ct
GAS-CT-NEW-566,200,8765,gas_ct
GAS-CT-NEW-567,200,8766,gas_ct
GAS-CT-NEW-568,200,8767,gas_ct
GAS-CT-NEW-569,200,8768,gas_ct
GAS-CT-NEW-570,200,8769,gas_ct
GAS-CT-NEW-571,200,8770,gas_ct
GAS-CT-NEW-572,200,8771,gas_ct
GAS-CT-NEW-573,200,8772,gas_ct
GAS-CT-NEW-574,200,8773,gas_ct
GAS-CT-NEW-575,200,8774,gas_ct
GAS-CT-NEW-576,200,8775,gas_ct
GAS-CT-NEW-577,200,8776,gas_ct
GAS-CT-NEW-578,200,8777,gas_ct
GAS-CT-NEW-579,200,8778,gas_ct
GAS-CT-NEW-580,200,8779,gas_ct
GAS-CT-NEW-581,200,8780,gas_ct
